Date of Visit,Transect Number,"Point Count/Quadrat # (0, 10, 20 m)",Location Name,Fire Name,Year of Fire,Bin Category,Tree Abundance,Tree Diversity,# of Burnt Trees/Shrubs,Shrub Abundance,Shrub Diversity,Herb/Flower Abundance,Herb/Flower Diversity,Total Diversity,Total Healthy,Total Abundance,Quadrat Cell,Dominant Functional Species,Dominant Functional Type,Weather,Temperature (°F),Temperature (°C),Air Quality Index,Humidity (%),Soil,Elevation (m),Coords.,Dir. of Transect (RNG),Slope Dir.,Bird Point-Count Transect,Time Start,Time End,Observed Species,Total Individuals,Total Species
2025-05-05,3,0,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2,4,4,4,California Scrub Oak,TR,Foggy,54.0,12.22,27,89.0,Moist,446.0,"N 34""09.292 W 117""56.207",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,0,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2,4,4,5,California Scrub Oak,TR,Foggy,54.0,12.22,27,89.0,Moist,446.0,"N 34""09.292 W 117""56.208",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,0,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2,4,4,6,California Scrub Oak,TR,Foggy,54.0,12.22,27,89.0,Moist,446.0,"N 34""09.292 W 117""56.209",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,0,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2,4,4,7,Laurel Sumac,SH,Foggy,54.0,12.22,27,89.0,Moist,446.0,"N 34""09.292 W 117""56.210",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,0,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2,4,4,8,California Scrub Oak,TR,Foggy,54.0,12.22,27,89.0,Moist,446.0,"N 34""09.292 W 117""56.211",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,0,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2,4,4,9,Laurel Sumac,SH,Foggy,54.0,12.22,27,89.0,Moist,446.0,"N 34""09.292 W 117""56.212",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,10,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,9.0,3.0,0.0,0.0,3,9,9,1,Deerweed,SH,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.210'",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,10,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,9.0,3.0,0.0,0.0,3,9,9,2,Deerweed,SH,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.210'",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,10,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,9.0,3.0,0.0,0.0,3,9,9,3,Deerweed,SH,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.210'",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,10,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,9.0,3.0,0.0,0.0,3,9,9,4,Deerweed,SH,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.210'",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,10,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,9.0,3.0,0.0,0.0,3,9,9,5,Deerweed,SH,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.210'",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,10,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,9.0,3.0,0.0,0.0,3,9,9,6,Deerweed,SH,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.210'",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,10,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,9.0,3.0,0.0,0.0,3,9,9,7,Deerweed,SH,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.210'",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,10,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,9.0,3.0,0.0,0.0,3,9,9,8,Deerweed,SH,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.210'",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,10,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,9.0,3.0,0.0,0.0,3,9,9,9,Deerweed,SH,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.210'",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,20,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3,3,3,1,Maltese Star Thistle,HF,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.217",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,20,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3,3,3,2,Redstem Stork's Bill,HF,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.218",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,20,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3,3,3,3,Shortpod Mustard,HF,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.219",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,20,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3,3,3,4,Redstem Stork's Bill,HF,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.220",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,20,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3,3,3,5,Maltese Star Thistle,HF,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.221",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,20,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3,3,3,6,Shortpod Mustard,HF,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.222",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,20,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3,3,3,7,Maltese Star Thistle,HF,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.223",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,20,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3,3,3,8,Maltese Star Thistle,HF,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.224",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-05,3,20,Van Tassel Trail,Fish Fire,2016.0,2025-05-10 00:00:00,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3,3,3,9,Shortpod Mustard,HF,Foggy,54.0,12.22,27,89.0,Moist,445.0,"N 34""09.293' W 117""56.225",81,NE,3,08:18:00,08:28:00,"HOFI (2), WREN, SPTO, COYE, LEGO (2)",8,5
2025-05-06,1,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,9.0,2.0,2.0,1.0,3,11,11,1,Red Brome,Grass,Cloudy,54.0,12.22,Moderate,87.0,Moist,515.0,N 34° 31.425'/ W 118° 37.106',201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,9.0,2.0,2.0,1.0,3,11,11,2,Red Brome,Grass,Cloudy,54.0,12.22,Moderate,87.0,Moist,515.0,N 34° 31.425'/ W 118° 37.106',201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,9.0,2.0,2.0,1.0,3,11,11,3,Red Brome,Grass,Cloudy,54.0,12.22,Moderate,87.0,Moist,515.0,N 34° 31.425'/ W 118° 37.106',201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,9.0,2.0,2.0,1.0,3,11,11,4,CA Buckwheat,Shrub,Cloudy,54.0,12.22,Moderate,87.0,Moist,515.0,N 34° 31.425'/ W 118° 37.106',201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,9.0,2.0,2.0,1.0,3,11,11,5,CA Buckwheat,Shrub,Cloudy,54.0,12.22,Moderate,87.0,Moist,515.0,N 34° 31.425'/ W 118° 37.106',201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,9.0,2.0,2.0,1.0,3,11,11,6,CA Buckwheat,Shrub,Cloudy,54.0,12.22,Moderate,87.0,Moist,515.0,N 34° 31.425'/ W 118° 37.106',201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,9.0,2.0,2.0,1.0,3,11,11,7,CA Buckwheat,Shrub,Cloudy,54.0,12.22,Moderate,87.0,Moist,515.0,N 34° 31.425'/ W 118° 37.106',201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,9.0,2.0,2.0,1.0,3,11,11,8,CA Buckwheat,Shrub,Cloudy,54.0,12.22,Moderate,87.0,Moist,515.0,N 34° 31.425'/ W 118° 37.106',201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,9.0,2.0,2.0,1.0,3,11,11,9,Red Brome,Grass,Cloudy,54.0,12.22,Moderate,87.0,Moist,515.0,N 34° 31.425'/ W 118° 37.106',201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,10,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1,5,5,1,Great Brome,Grass,Cloudy,54.0,12.22,Moderate,87.0,Moist,521.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,10,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1,5,5,2,Lupine,Herb/Flower,Cloudy,54.0,12.22,Moderate,87.0,Moist,521.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,10,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1,5,5,3,Great Brome,Grass,Cloudy,54.0,12.22,Moderate,87.0,Moist,521.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,10,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1,5,5,4,Great Brome,Grass,Cloudy,54.0,12.22,Moderate,87.0,Moist,521.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,10,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1,5,5,5,Great Brome,Grass,Cloudy,54.0,12.22,Moderate,87.0,Moist,521.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,10,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1,5,5,6,Great Brome,Grass,Cloudy,54.0,12.22,Moderate,87.0,Moist,521.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,10,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1,5,5,7,Great Brome,Grass,Cloudy,54.0,12.22,Moderate,87.0,Moist,521.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,10,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1,5,5,8,Great Brome,Grass,Cloudy,54.0,12.22,Moderate,87.0,Moist,521.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,10,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1,5,5,9,Great Brome,Grass,Cloudy,54.0,12.22,Moderate,87.0,Moist,521.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,20,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,1,CA Sagebrush,Shrub,Cloudy,54.0,12.22,Moderate,87.0,Moist,523.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,20,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,2,Great Brome,Grass,Cloudy,54.0,12.22,Moderate,87.0,Moist,523.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,20,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,3,Great Brome,Grass,Cloudy,54.0,12.22,Moderate,87.0,Moist,523.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,20,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,4,CA Sagebrush,Shrub,Cloudy,54.0,12.22,Moderate,87.0,Moist,523.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,20,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,5,CA Sagebrush,Shrub,Cloudy,54.0,12.22,Moderate,87.0,Moist,523.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,20,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,6,Red Stork's Bill,Herb/Flower,Cloudy,54.0,12.22,Moderate,87.0,Moist,523.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,20,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,7,Red Stork's Bill,herb/Flower,Cloudy,54.0,12.22,Moderate,87.0,Moist,523.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,20,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,8,CA Sagebrush,Shrub,Cloudy,54.0,12.22,Moderate,87.0,Moist,523.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,1,20,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,9,CA Sagebrush,Shrub,Cloudy,54.0,12.22,Moderate,87.0,Moist,523.0,34°31′26″ N 118°37′6″ W,201,S,1,07:10:00,07:20:00,"RCSP (2), LABU (2), YEWA, HOFI, CORA (3), LASP",10,6
2025-05-06,2,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,1.0,4.0,3.0,0.0,0.0,3,4,5,1,Slender Wild Oat,Grass,Cloudy,50.0,10.0,Moderate,87.0,Dry,535.0,N 34° 31.524/ W 118° 37.127',202,N,2,07:32:00,07:42:00,"LABU, CAQU (2), CATO, RCSP, HOFI, Passerine sp. (2), TUVU, YEWA, DEJU (2), BLGR",13,10
2025-05-06,2,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,1.0,4.0,3.0,0.0,0.0,3,4,5,2,Red Brome,Grass,Cloudy,50.0,10.0,Moderate,87.0,Dry,535.0,N 34° 31.524/ W 118° 37.127',202,N,2,07:32:00,07:42:00,"LABU, CAQU (2), CATO, RCSP, HOFI, Passerine sp. (2), TUVU, YEWA, DEJU (2), BLGR",13,10
2025-05-06,2,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,1.0,4.0,3.0,0.0,0.0,3,4,5,3,Slender Wild Oat,Grass,Cloudy,50.0,10.0,Moderate,87.0,Dry,535.0,N 34° 31.524/ W 118° 37.127',202,N,2,07:32:00,07:42:00,"LABU, CAQU (2), CATO, RCSP, HOFI, Passerine sp. (2), TUVU, YEWA, DEJU (2), BLGR",13,10
2025-05-06,2,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,1.0,4.0,3.0,0.0,0.0,3,4,5,4,,,Cloudy,50.0,10.0,Moderate,87.0,Dry,535.0,N 34° 31.524/ W 118° 37.127',202,N,2,07:32:00,07:42:00,"LABU, CAQU (2), CATO, RCSP, HOFI, Passerine sp. (2), TUVU, YEWA, DEJU (2), BLGR",13,10
2025-05-06,2,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,1.0,4.0,3.0,0.0,0.0,3,4,5,5,Red Brome,Grass,Cloudy,50.0,10.0,Moderate,87.0,Dry,535.0,N 34° 31.524/ W 118° 37.127',202,N,2,07:32:00,07:42:00,"LABU, CAQU (2), CATO, RCSP, HOFI, Passerine sp. (2), TUVU, YEWA, DEJU (2), BLGR",13,10
2025-05-06,2,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,1.0,4.0,3.0,0.0,0.0,3,4,5,6,Arroyo Lupine,Herb/Flower,Cloudy,50.0,10.0,Moderate,87.0,Dry,535.0,N 34° 31.524/ W 118° 37.127',202,N,2,07:32:00,07:42:00,"LABU, CAQU (2), CATO, RCSP, HOFI, Passerine sp. (2), TUVU, YEWA, DEJU (2), BLGR",13,10
2025-05-06,2,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,1.0,4.0,3.0,0.0,0.0,3,4,5,7,Red Brome,Grass,Cloudy,50.0,10.0,Moderate,87.0,Dry,535.0,N 34° 31.524/ W 118° 37.127',202,N,2,07:32:00,07:42:00,"LABU, CAQU (2), CATO, RCSP, HOFI, Passerine sp. (2), TUVU, YEWA, DEJU (2), BLGR",13,10
2025-05-06,2,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,1.0,4.0,3.0,0.0,0.0,3,4,5,8,Red Brome,Grass,Cloudy,50.0,10.0,Moderate,87.0,Dry,535.0,N 34° 31.524/ W 118° 37.127',202,N,2,07:32:00,07:42:00,"LABU, CAQU (2), CATO, RCSP, HOFI, Passerine sp. (2), TUVU, YEWA, DEJU (2), BLGR",13,10
2025-05-06,2,0,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,1.0,4.0,3.0,0.0,0.0,3,4,5,9,Red Brome,Grass,Cloudy,50.0,10.0,Moderate,87.0,Dry,535.0,N 34° 31.524/ W 118° 37.127',202,N,2,07:32:00,07:42:00,"LABU, CAQU (2), CATO, RCSP, HOFI, Passerine sp. (2), TUVU, YEWA, DEJU (2), BLGR",13,10
2025-05-06,2,10,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,15.0,2.0,4.0,1.0,3,19,19,1,Deerweed,Shrub,Cloudy,50.0,10.0,Moderate,87.0,Dry,536.0,N 34° 31.519/ W 118° 37.130',202,N,2,07:32:00,07:42:00,"LABU, CAQU (2), CATO, RCSP, HOFI, Passerine sp. (2), TUVU, YEWA, DEJU (2), BLGR",13,10
2025-05-06,2,10,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,15.0,2.0,4.0,1.0,3,19,19,2,Deerweed,Shrub,Cloudy,50.0,10.0,Moderate,87.0,Dry,536.0,N 34° 31.519/ W 118° 37.130',202,N,2,07:32:00,07:42:00,"LABU, CAQU (2), CATO, RCSP, HOFI, Passerine sp. (2), TUVU, YEWA, DEJU (2), BLGR",13,10
2025-05-06,2,10,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,15.0,2.0,4.0,1.0,3,19,19,3,Deerweed,Shrub,Cloudy,50.0,10.0,Moderate,87.0,Dry,536.0,N 34° 31.519/ W 118° 37.130',202,N,2,07:32:00,07:42:00,"LABU, CAQU (2), CATO, RCSP, HOFI, Passerine sp. (2), TUVU, YEWA, DEJU (2), BLGR",13,10
2025-05-06,2,10,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,15.0,2.0,4.0,1.0,3,19,19,4,Great Brome,Grass,Cloudy,50.0,10.0,Moderate,87.0,Dry,536.0,N 34° 31.519/ W 118° 37.130',202,N,2,07:32:00,07:42:00,"LABU, CAQU (2), CATO, RCSP, HOFI, Passerine sp. (2), TUVU, YEWA, DEJU (2), BLGR",13,10
2025-05-06,2,10,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,15.0,2.0,4.0,1.0,3,19,19,5,Great Brome,Grass,Cloudy,50.0,10.0,Moderate,87.0,Dry,536.0,N 34° 31.519/ W 118° 37.130',202,N,2,07:32:00,07:42:00,"LABU, CAQU (2), CATO, RCSP, HOFI, Passerine sp. (2), TUVU, YEWA, DEJU (2), BLGR",13,10
2025-05-06,2,10,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,15.0,2.0,4.0,1.0,3,19,19,6,Great Brome,Grass,Cloudy,50.0,10.0,Moderate,87.0,Dry,536.0,N 34° 31.519/ W 118° 37.130',202,N,2,07:32:00,07:42:00,"LABU, CAQU (2), CATO, RCSP, HOFI, Passerine sp. (2), TUVU, YEWA, DEJU (2), BLGR",13,10
2025-05-06,2,10,Fisherman Trail (Castaic),Route Fire,2022.0,2025-02-05 00:00:00,0.0,0.0,0.0,15.0,2.0,4.0,1.0,3,19,19,7,Great Brome,Grass,Cloudy,50.0,10.0,Moderate,87.0,Dry,536.0,N 34° 31.519/ W 118° 37.130',202,N,2,07:32:00,07:42:00,"LABU, CAQU (2), CATO, RCSP, HOFI, Passerine sp. (2), TUVU, YEWA, DEJU (2), BLGR",13,10
